symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
BCOV,2017-07-20,6.750000,6.750000,False,6.450000,6.500000,reg,187840
BCOV,2017-07-21,6.600000,6.900000,False,6.550000,6.800000,reg,446880
BCOV,2017-07-24,6.775000,6.850000,False,6.600000,6.600000,reg,139481
BCOV,2017-07-25,6.850000,6.900000,False,6.750000,6.800000,reg,221220
BCOV,2017-07-26,7.000000,7.150000,False,6.850000,6.850000,reg,271431
BCOV,2017-07-27,6.400000,6.854000,False,6.300000,6.800000,reg,663545
BCOV,2017-07-28,6.500000,6.525000,False,6.350000,6.400000,reg,321287
BCOV,2017-07-31,6.700000,6.800000,False,6.500000,6.550000,reg,449397
BCOV,2017-08-01,6.900000,7.000000,False,6.600000,6.750000,reg,193694
BCOV,2017-08-02,6.850000,6.900000,False,6.700000,6.850000,reg,314923
BCOV,2017-08-03,6.900000,6.953700,False,6.800000,6.900000,reg,123738
BCOV,2017-08-04,6.850000,6.975000,False,6.800000,6.900000,reg,218985
BCOV,2017-08-07,6.800000,6.900000,False,6.725000,6.900000,reg,177186
BCOV,2017-08-08,6.850000,6.900000,False,6.750000,6.750000,reg,279272
BCOV,2017-08-09,7.000000,7.050000,False,6.700000,6.800000,reg,194619
BCOV,2017-08-10,7.000000,7.050000,False,6.800000,6.950000,reg,247228
BCOV,2017-08-11,6.950000,7.050000,False,6.850000,6.950000,reg,254366
BCOV,2017-08-14,6.950000,7.050000,False,6.900000,6.950000,reg,269107
BCOV,2017-08-15,6.950000,7.025000,False,6.850000,6.950000,reg,156733
BCOV,2017-08-16,6.950000,7.150000,False,6.900000,6.950000,reg,994810
BCOV,2017-08-17,6.800000,7.100000,False,6.700000,6.950000,reg,284958
BCOV,2017-08-18,6.750000,6.800000,False,6.650000,6.700000,reg,196139
BCOV,2017-08-21,6.750000,6.850000,False,6.700000,6.750000,reg,144635
BCOV,2017-08-22,6.800000,6.900000,False,6.750000,6.750000,reg,136675
BCOV,2017-08-23,6.800000,6.850000,False,6.700000,6.750000,reg,165285
BCOV,2017-08-24,6.900000,7.000000,False,6.800000,6.850000,reg,100889
BCOV,2017-08-25,7.050000,7.100000,False,6.900000,6.900000,reg,87992
BCOV,2017-08-28,6.950000,7.050000,False,6.950000,7.050000,reg,46635
BCOV,2017-08-29,7.100000,7.200000,False,6.900000,6.900000,reg,212039
BCOV,2017-08-30,7.050000,7.150000,False,7.000000,7.050000,reg,98703
BCOV,2017-08-31,7.050000,7.175000,False,7.000000,7.050000,reg,149426
BCOV,2017-09-01,7.000000,7.150000,False,6.900000,7.100000,reg,137042
BCOV,2017-09-05,6.850000,6.975000,False,6.800000,6.950000,reg,190287
BCOV,2017-09-06,6.850000,6.950000,False,6.800000,6.850000,reg,94573
BCOV,2017-09-07,6.800000,7.000000,False,6.800000,6.850000,reg,163427
BCOV,2017-09-08,6.800000,7.000000,False,6.750000,6.800000,reg,112950
BCOV,2017-09-11,6.900000,6.950000,False,6.655000,6.850000,reg,99534
BCOV,2017-09-12,6.850000,6.950000,False,6.825000,6.950000,reg,84530
BCOV,2017-09-13,6.900000,6.950000,False,6.750000,6.800000,reg,218417
BCOV,2017-09-14,6.900000,6.976300,False,6.800000,6.850000,reg,71303
BCOV,2017-09-15,7.000000,7.025000,False,6.800000,6.900000,reg,394507
BCOV,2017-09-18,7.000000,7.100000,False,6.850000,7.000000,reg,137806
BCOV,2017-09-19,7.000000,7.050000,False,6.900000,7.000000,reg,150174
BCOV,2017-09-20,7.000000,7.025000,False,6.850000,7.000000,reg,132482
BCOV,2017-09-21,7.050000,7.150000,False,6.900000,7.000000,reg,163196
BCOV,2017-09-22,7.250000,7.300000,False,7.050000,7.050000,reg,198759
BCOV,2017-09-25,6.950000,7.250000,False,6.900000,7.200000,reg,204770
BCOV,2017-09-26,7.150000,7.200000,False,6.900000,6.950000,reg,190667
BCOV,2017-09-27,7.225000,7.325000,False,7.100000,7.200000,reg,228390
BCOV,2017-09-28,7.200000,7.300000,False,7.200000,7.200000,reg,67241
BCOV,2017-09-29,7.200000,7.275000,False,7.150000,7.200000,reg,89810
BCOV,2017-10-02,7.200000,7.250000,False,6.950000,7.150000,reg,138825
BCOV,2017-10-03,7.250000,7.375000,False,7.100000,7.250000,reg,259802
BCOV,2017-10-04,7.250000,7.350000,False,7.200000,7.250000,reg,122889
BCOV,2017-10-05,7.300000,7.350000,False,7.225000,7.250000,reg,151296
BCOV,2017-10-06,7.325000,7.375000,False,7.250000,7.300000,reg,402344
BCOV,2017-10-09,7.200000,7.400000,False,7.200000,7.300000,reg,111928
BCOV,2017-10-10,7.250000,7.300000,False,7.100000,7.250000,reg,174696
BCOV,2017-10-11,7.150000,7.250000,False,7.100000,7.250000,reg,87676
BCOV,2017-10-12,7.025000,7.250000,False,6.975000,7.100000,reg,199035
BCOV,2017-10-13,7.150000,7.300000,False,7.050000,7.050000,reg,113545
BCOV,2017-10-16,7.150000,7.200000,False,7.095300,7.150000,reg,77523
BCOV,2017-10-17,7.200000,7.250000,False,7.125000,7.200000,reg,87704
BCOV,2017-10-18,7.150000,7.225000,False,7.100000,7.200000,reg,95092
BCOV,2017-10-19,7.000000,7.150000,False,7.000000,7.150000,reg,87274
BCOV,2017-10-20,6.950000,7.050000,False,6.900000,7.050000,reg,116899
BCOV,2017-10-23,6.900000,7.150000,False,6.900000,6.950000,reg,152817
BCOV,2017-10-24,7.000000,7.150000,False,6.860000,6.950000,reg,348208
BCOV,2017-10-25,7.000000,7.100000,False,6.850000,7.100000,reg,250391
BCOV,2017-10-26,7.050000,7.150000,False,6.900000,7.050000,reg,159759
BCOV,2017-10-27,7.850000,8.050000,False,7.525000,7.550000,reg,840028
BCOV,2017-10-30,7.850000,8.150000,False,7.600000,7.800000,reg,405328
BCOV,2017-10-31,8.000000,8.000000,False,7.800000,7.900000,reg,228496
BCOV,2017-11-01,7.700000,8.000000,False,7.675000,8.000000,reg,233629
BCOV,2017-11-02,7.750000,7.950000,False,7.650000,7.650000,reg,145982
BCOV,2017-11-03,7.750000,7.850000,False,7.560000,7.700000,reg,112254
BCOV,2017-11-06,7.550000,7.900000,False,7.550000,7.700000,reg,175206
BCOV,2017-11-07,7.400000,7.700000,False,7.400000,7.550000,reg,106101
BCOV,2017-11-08,7.400000,7.450000,False,7.131300,7.350000,reg,241862
BCOV,2017-11-09,7.300000,7.500000,False,7.200000,7.350000,reg,87917
BCOV,2017-11-10,7.350000,7.500000,False,7.300000,7.400000,reg,79763
BCOV,2017-11-13,7.350000,7.475000,False,7.250000,7.400000,reg,72703
BCOV,2017-11-14,7.150000,7.400000,False,7.100000,7.300000,reg,134309
BCOV,2017-11-15,7.200000,7.350000,False,7.050000,7.150000,reg,161350
BCOV,2017-11-16,7.450000,7.525000,False,7.150000,7.200000,reg,139538
BCOV,2017-11-17,7.400000,7.550000,False,7.300000,7.400000,reg,124890
BCOV,2017-11-20,7.550000,7.600000,False,7.350000,7.400000,reg,144925
BCOV,2017-11-21,7.500000,7.650000,False,7.400000,7.500000,reg,181108
BCOV,2017-11-22,7.500000,7.600000,False,7.450000,7.550000,reg,104510
BCOV,2017-11-24,7.550000,7.550000,False,7.500000,7.500000,reg,47334
BCOV,2017-11-27,7.600000,7.700000,False,7.450000,7.500000,reg,157574
BCOV,2017-11-28,7.650000,7.700000,False,7.550000,7.600000,reg,107865
BCOV,2017-11-29,7.450000,7.650000,False,7.450000,7.550000,reg,116598
BCOV,2017-11-30,7.400000,7.550000,False,7.350000,7.500000,reg,380191
BCOV,2017-12-01,7.250000,7.400000,False,7.050000,7.350000,reg,179348
BCOV,2017-12-04,7.200000,7.350000,False,7.150000,7.250000,reg,163386
BCOV,2017-12-05,7.050000,7.300000,False,7.050000,7.150000,reg,112323
BCOV,2017-12-06,7.150000,7.200000,False,6.900000,7.050000,reg,126740
BCOV,2017-12-07,7.100000,7.325000,False,7.000000,7.150000,reg,93492
BCOV,2017-12-08,6.900000,7.150000,False,6.900000,7.100000,reg,98845
BCOV,2017-12-11,6.950000,7.100000,False,6.900000,6.900000,reg,117906
BCOV,2017-12-12,6.950000,7.000000,False,6.850000,6.900000,reg,134924
BCOV,2017-12-13,7.000000,7.150000,False,7.000000,7.000000,reg,138787
BCOV,2017-12-14,7.000000,7.150000,False,6.950000,7.000000,reg,110487
BCOV,2017-12-15,7.050000,7.225000,False,7.000000,7.000000,reg,216204
BCOV,2017-12-18,7.150000,7.250000,False,7.100000,7.100000,reg,120906
BCOV,2017-12-19,7.100000,7.300000,False,7.050000,7.150000,reg,83854
BCOV,2017-12-20,7.000000,7.150000,False,7.000000,7.150000,reg,62684
BCOV,2017-12-21,7.000000,7.100000,False,6.900000,7.000000,reg,161532
BCOV,2017-12-22,6.750000,7.025000,False,6.750000,7.000000,reg,76863
BCOV,2017-12-26,6.750000,6.800000,False,6.600000,6.750000,reg,89755
BCOV,2017-12-27,7.000000,7.100000,False,6.650000,6.650000,reg,176849
BCOV,2017-12-28,7.000000,7.050000,False,6.875000,7.000000,reg,134712
BCOV,2017-12-29,7.100000,7.150000,False,7.000000,7.000000,reg,150409
BCOV,2018-01-02,7.100000,7.200000,False,7.050000,7.100000,reg,106073
BCOV,2018-01-03,7.200000,7.250000,False,7.010000,7.100000,reg,386023
BCOV,2018-01-04,7.250000,7.350000,False,7.179900,7.250000,reg,82531
BCOV,2018-01-05,7.150000,7.300000,False,7.050000,7.250000,reg,205166
BCOV,2018-01-08,7.150000,7.200000,False,7.000000,7.150000,reg,122331
BCOV,2018-01-09,7.025000,7.200000,False,7.000000,7.150000,reg,34274
BCOV,2018-01-10,7.050000,7.100000,False,6.875000,7.000000,reg,69715
BCOV,2018-01-11,7.100000,7.150000,False,7.000000,7.050000,reg,154299
BCOV,2018-01-12,7.100000,7.300000,False,6.975000,7.100000,reg,76965
BCOV,2018-01-16,6.900000,7.200000,False,6.850000,7.100000,reg,104478
BCOV,2018-01-17,6.850000,7.000000,False,6.800000,6.850000,reg,88922
