symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
CNCR,2017-09-01,25.471900,25.770300,False,25.159400,25.583100,reg,28258
CNCR,2017-09-05,25.386000,25.484500,False,24.932700,25.415600,reg,26089
CNCR,2017-09-06,25.336700,25.652100,False,25.181300,25.642200,reg,13172
CNCR,2017-09-07,25.945800,25.997000,False,25.376100,25.701300,reg,34838
CNCR,2017-09-08,26.105400,26.173400,False,25.928000,26.085700,reg,14789
CNCR,2017-09-11,26.144800,26.637600,False,25.967400,26.637600,reg,29953
CNCR,2017-09-12,25.666900,26.102500,False,25.474700,25.957600,reg,22185
CNCR,2017-09-13,25.937900,26.016700,False,25.583100,25.622500,reg,15433
CNCR,2017-09-14,25.855700,26.218500,False,25.826500,26.006800,reg,11859
CNCR,2017-09-15,26.332100,26.332100,False,25.859000,26.046300,reg,10077
CNCR,2017-09-18,26.282800,26.539000,False,26.253200,26.401000,reg,15389
CNCR,2017-09-19,26.263100,26.460200,False,26.115200,26.430600,reg,12297
CNCR,2017-09-20,25.978300,26.272200,False,25.977100,26.253200,reg,10233
CNCR,2017-09-21,25.642500,26.066400,False,25.642500,25.897500,reg,10104
CNCR,2017-09-22,25.808800,25.868900,False,25.455000,25.494400,reg,16511
CNCR,2017-09-25,26.045300,26.125100,False,25.583100,25.583100,reg,18016
CNCR,2017-09-26,25.730900,26.194100,False,25.553600,26.194100,reg,16079
CNCR,2017-09-27,26.341900,26.460200,False,25.681600,25.681600,reg,12195
CNCR,2017-09-28,26.578400,26.716400,False,26.243400,26.381300,reg,41202
CNCR,2017-09-29,26.667100,26.730600,False,26.440500,26.440500,reg,14185
CNCR,2017-10-02,27.331300,27.494900,False,26.874100,26.874100,reg,21356
CNCR,2017-10-03,27.416100,27.603300,False,27.002200,27.603300,reg,12778
CNCR,2017-10-04,28.105900,28.283300,False,27.504800,27.504800,reg,28458
CNCR,2017-10-05,27.938400,28.243900,False,27.652600,28.243900,reg,34521
CNCR,2017-10-06,27.297800,27.958100,False,27.288000,27.958100,reg,26469
CNCR,2017-10-09,27.317500,27.406200,False,27.181800,27.376700,reg,9308
CNCR,2017-10-10,27.396400,27.406200,False,27.169700,27.406200,reg,9540
CNCR,2017-10-11,27.061300,27.396400,False,26.974200,27.396400,reg,16340
CNCR,2017-10-12,26.751300,27.098500,False,26.627700,27.051500,reg,14980
CNCR,2017-10-13,26.410900,27.061300,False,26.391200,26.893800,reg,31418
CNCR,2017-10-16,26.450300,26.923300,False,26.066100,26.548900,reg,56699
CNCR,2017-10-17,26.085700,26.469000,False,25.967400,26.322200,reg,19403
CNCR,2017-10-18,25.898400,26.243400,False,25.760500,26.213800,reg,26233
CNCR,2017-10-19,25.799900,25.852900,False,25.484500,25.750600,reg,24079
CNCR,2017-10-20,25.780200,26.056100,False,25.573200,26.056100,reg,17517
CNCR,2017-10-23,25.267700,25.977300,False,25.245700,25.977300,reg,29505
CNCR,2017-10-24,24.893200,25.248000,False,24.853800,25.198700,reg,23769
CNCR,2017-10-25,24.807300,25.090300,False,24.577900,25.001700,reg,20079
CNCR,2017-10-26,24.392600,24.794700,False,24.380800,24.745400,reg,15235
CNCR,2017-10-27,25.031200,25.060700,False,24.183700,24.252700,reg,36009
CNCR,2017-10-30,25.514100,25.592900,False,25.100200,25.100200,reg,21049
CNCR,2017-10-31,25.326900,25.721100,False,25.204100,25.711200,reg,14823
CNCR,2017-11-01,24.745400,25.671800,False,24.745400,25.622500,reg,21034
CNCR,2017-11-02,25.011300,25.119900,False,24.577900,24.775000,reg,42271
CNCR,2017-11-03,25.504200,25.681600,False,25.119900,25.119900,reg,11830
CNCR,2017-11-06,25.504200,25.730900,False,25.504200,25.701300,reg,7917
CNCR,2017-11-07,24.468500,25.425400,False,24.430100,25.425400,reg,18139
CNCR,2017-11-08,24.390700,24.548300,False,24.184700,24.370900,reg,13610
CNCR,2017-11-09,24.045700,24.410300,False,23.838800,24.311800,reg,21805
CNCR,2017-11-10,24.380800,24.449800,False,23.994300,24.106600,reg,11694
CNCR,2017-11-13,23.759900,24.380800,False,23.743100,24.380800,reg,22477
CNCR,2017-11-14,23.250100,23.700800,False,22.794200,23.700800,reg,208792
CNCR,2017-11-15,23.649500,23.750100,False,23.001100,23.139100,reg,18117
CNCR,2017-11-16,24.075300,24.261500,False,23.602300,23.602300,reg,26530
CNCR,2017-11-17,24.272400,24.380800,False,24.075300,24.124600,reg,10969
CNCR,2017-11-20,24.213300,24.607500,False,24.087700,24.390700,reg,9383
CNCR,2017-11-21,24.242800,24.422100,False,24.223100,24.223100,reg,10725
CNCR,2017-11-22,24.607500,24.646900,False,24.294100,24.420200,reg,8876
CNCR,2017-11-24,24.650100,24.913000,False,24.538500,24.913000,reg,13779
CNCR,2017-11-27,24.518800,24.804600,False,24.424700,24.804600,reg,14138
CNCR,2017-11-28,24.430100,24.617300,False,23.996500,24.617300,reg,70476
CNCR,2017-11-29,24.203400,24.775000,False,24.203400,24.646900,reg,14978
CNCR,2017-11-30,24.538500,24.637000,False,24.223100,24.223100,reg,10749
