symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
NSEC,2017-07-20,13.759000,13.808300,False,13.315100,13.808300,reg,1762
NSEC,2017-07-21,13.423600,13.739200,False,13.423600,13.482800,reg,1055
NSEC,2017-07-24,13.423600,13.423600,False,13.423600,13.423600,reg,0
NSEC,2017-07-25,13.433500,13.788600,False,13.433500,13.788600,reg,2539
NSEC,2017-07-26,13.334900,14.005500,False,12.930500,14.005500,reg,1366
NSEC,2017-07-27,13.098100,13.177000,False,13.029100,13.177000,reg,2085
NSEC,2017-07-28,13.098100,13.098100,False,13.098100,13.098100,reg,0
NSEC,2017-07-31,13.098100,13.098100,False,13.098100,13.098100,reg,0
NSEC,2017-08-01,13.211800,13.211800,False,13.108000,13.108000,reg,1000
NSEC,2017-08-02,13.371900,13.371900,False,13.371900,13.371900,reg,100
NSEC,2017-08-03,13.421400,13.421400,False,13.421400,13.421400,reg,19
NSEC,2017-08-04,13.562400,13.562400,False,13.522800,13.562400,reg,2207
NSEC,2017-08-07,13.483200,13.483200,False,13.240700,13.265400,reg,8365
NSEC,2017-08-08,13.809900,13.809900,False,13.176300,13.611900,reg,6376
NSEC,2017-08-09,13.166400,13.166400,False,13.166400,13.166400,reg,181
NSEC,2017-08-10,13.166400,13.166400,False,13.166400,13.166400,reg,100
NSEC,2017-08-11,13.166400,13.166400,False,13.166400,13.166400,reg,17
NSEC,2017-08-14,13.166400,13.166400,False,13.166400,13.166400,reg,0
NSEC,2017-08-15,12.902000,12.902000,False,12.902000,12.902000,reg,1089
NSEC,2017-08-16,13.077300,13.809900,False,12.978300,13.027800,reg,1502
NSEC,2017-08-17,13.404000,13.759400,False,13.404000,13.750500,reg,700
NSEC,2017-08-18,13.404000,13.404000,False,13.404000,13.404000,reg,45
NSEC,2017-08-21,13.404000,13.404000,False,13.404000,13.404000,reg,5
NSEC,2017-08-22,13.404000,13.404000,False,13.404000,13.404000,reg,0
NSEC,2017-08-23,13.404000,13.404000,False,13.404000,13.404000,reg,2
NSEC,2017-08-24,13.404000,13.404000,False,13.404000,13.404000,reg,3
NSEC,2017-08-25,13.067500,13.067500,False,13.067500,13.067500,reg,577
NSEC,2017-08-28,13.413900,13.750500,False,12.711000,13.374300,reg,12659
NSEC,2017-08-29,13.413900,13.413900,False,13.413900,13.413900,reg,0
NSEC,2017-08-30,14.433600,14.849400,False,13.730700,13.859300,reg,17330
NSEC,2017-08-31,14.235600,14.235600,False,14.235600,14.235600,reg,557
NSEC,2017-09-01,13.918800,14.176200,False,13.196100,13.582200,reg,2630
NSEC,2017-09-05,13.483200,14.106900,False,12.869400,14.106900,reg,3156
NSEC,2017-09-06,12.968400,13.206000,False,12.631900,13.206000,reg,1441
NSEC,2017-09-07,13.067400,13.710900,False,12.829800,12.879300,reg,6183
NSEC,2017-09-08,11.770600,13.196100,False,11.409300,13.067400,reg,5412
NSEC,2017-09-11,12.275500,13.562400,False,11.889400,11.889400,reg,10426
NSEC,2017-09-12,12.473500,12.849600,False,12.295300,12.325000,reg,3290
NSEC,2017-09-13,12.354700,13.062500,False,12.295300,12.463600,reg,2979
NSEC,2017-09-14,12.245800,12.424000,False,11.988400,12.364600,reg,4807
NSEC,2017-09-15,12.334900,12.334900,False,11.879500,11.998300,reg,7019
NSEC,2017-09-18,12.077500,12.334900,False,12.032900,12.334900,reg,6027
NSEC,2017-09-19,12.562600,12.562600,False,11.691400,12.077500,reg,10171
NSEC,2017-09-20,12.028100,12.374500,False,12.028100,12.374500,reg,3230
NSEC,2017-09-21,12.859500,13.334700,False,12.028000,12.028000,reg,5801
NSEC,2017-09-22,13.176200,13.324800,False,12.285400,12.770400,reg,4363
NSEC,2017-09-25,12.730800,12.859500,False,12.711300,12.711300,reg,2118
NSEC,2017-09-26,12.730800,12.730800,False,12.730800,12.730800,reg,12
NSEC,2017-09-27,12.730800,12.730800,False,12.730800,12.730800,reg,23
NSEC,2017-09-28,12.730800,12.730800,False,12.730800,12.730800,reg,24
NSEC,2017-09-29,12.473500,12.473500,False,12.473500,12.473500,reg,418
NSEC,2017-10-02,12.473500,12.473500,False,12.473500,12.473500,reg,135
NSEC,2017-10-03,12.523000,12.523000,False,12.523000,12.523000,reg,214
NSEC,2017-10-04,12.532900,12.532900,False,12.532900,12.532900,reg,271
