symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
SGMO,2017-07-10,8.7000,8.8500,False,8.5500,8.7000,reg,551953
SGMO,2017-07-11,9.2500,9.2500,False,8.6250,8.6500,reg,1248200
SGMO,2017-07-12,9.2500,9.5000,False,9.1000,9.2500,reg,961351
SGMO,2017-07-13,9.5000,9.7500,False,8.8000,9.2500,reg,2802963
SGMO,2017-07-14,10.1000,10.5000,False,9.7550,9.9000,reg,2816019
SGMO,2017-07-17,9.4000,10.2950,False,9.3500,10.1500,reg,1337924
SGMO,2017-07-18,9.2500,9.5000,False,9.1500,9.4500,reg,904344
SGMO,2017-07-19,9.4000,9.5500,False,9.1500,9.3000,reg,782068
SGMO,2017-07-20,9.5500,9.6000,False,9.3000,9.4000,reg,821859
SGMO,2017-07-21,9.5000,9.7000,False,9.3000,9.6000,reg,1263868
SGMO,2017-07-24,9.4500,9.6000,False,9.3000,9.5000,reg,755305
SGMO,2017-07-25,9.4500,9.5500,False,9.1000,9.4500,reg,972911
SGMO,2017-07-26,9.3500,9.6000,False,9.1500,9.5500,reg,559447
SGMO,2017-07-27,8.8000,9.3500,False,8.3500,9.3000,reg,1236172
SGMO,2017-07-28,8.9000,9.0500,False,8.7000,8.7000,reg,456370
SGMO,2017-07-31,8.6000,8.9500,False,8.4500,8.9000,reg,552727
SGMO,2017-08-01,8.4500,8.7000,False,8.0000,8.6000,reg,1520537
SGMO,2017-08-02,8.4000,8.7500,False,8.2000,8.5000,reg,717492
SGMO,2017-08-03,8.4000,8.6250,False,8.3000,8.4000,reg,698410
SGMO,2017-08-04,8.6500,8.8000,False,8.3000,8.4500,reg,682629
SGMO,2017-08-07,8.7000,8.7500,False,8.4550,8.6500,reg,517032
SGMO,2017-08-08,8.7000,8.9000,False,8.5750,8.7000,reg,1166010
SGMO,2017-08-09,8.4500,8.8500,False,8.4000,8.6000,reg,854900
SGMO,2017-08-10,9.5000,9.7000,False,8.4500,8.7500,reg,2146532
SGMO,2017-08-11,10.2500,10.4250,False,9.5000,9.6500,reg,3405229
SGMO,2017-08-14,11.6000,12.0500,False,10.3500,10.5000,reg,3642222
SGMO,2017-08-15,11.2000,11.7500,False,11.1000,11.6500,reg,1766601
SGMO,2017-08-16,10.6000,11.5500,False,10.3000,11.2500,reg,2124658
SGMO,2017-08-17,10.2500,11.1400,False,10.1500,10.6000,reg,1977223
SGMO,2017-08-18,9.9000,10.4500,False,9.8000,10.2500,reg,1674911
SGMO,2017-08-21,9.9000,10.2450,False,9.7000,9.9000,reg,832919
SGMO,2017-08-22,10.2500,10.3500,False,9.7050,9.9000,reg,1038929
SGMO,2017-08-23,10.4500,10.7500,False,10.1000,10.2500,reg,719703
SGMO,2017-08-24,10.6500,10.7250,False,10.2750,10.5000,reg,700497
SGMO,2017-08-25,10.7000,11.0500,False,10.4000,10.9000,reg,1160668
SGMO,2017-08-28,11.5000,11.6000,False,10.8500,10.9500,reg,1960294
SGMO,2017-08-29,12.8000,12.9000,False,11.1500,11.3500,reg,3332121
SGMO,2017-08-30,12.8500,13.0000,False,12.3500,12.8000,reg,1508319
SGMO,2017-08-31,13.3500,13.5500,False,12.8500,12.8500,reg,1689113
SGMO,2017-09-01,14.2500,15.0500,False,13.2500,13.5000,reg,5064289
SGMO,2017-09-05,13.5500,14.6500,False,13.3500,14.3000,reg,3267281
SGMO,2017-09-06,12.9500,13.9000,False,12.7000,13.7500,reg,2460728
