symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
WMGIZ,2017-05-30,1.4460,1.4460,False,1.4460,1.4460,reg,0
WMGIZ,2017-05-31,1.4460,1.4460,False,1.4460,1.4460,reg,0
WMGIZ,2017-06-01,1.4460,1.4460,False,1.4460,1.4460,reg,0
WMGIZ,2017-06-02,1.4165,1.4165,False,1.4165,1.4165,reg,130
WMGIZ,2017-06-05,1.3100,1.4000,False,1.3100,1.4000,reg,26742
WMGIZ,2017-06-06,1.4800,1.4800,False,1.4800,1.4800,reg,105
WMGIZ,2017-06-07,1.4500,1.4500,False,1.4400,1.4400,reg,1200
WMGIZ,2017-06-08,1.4522,1.4522,False,1.4522,1.4522,reg,1500
WMGIZ,2017-06-09,1.4900,1.5000,False,1.3500,1.3500,reg,19136
WMGIZ,2017-06-12,1.5000,1.5417,False,1.3500,1.5417,reg,48209
WMGIZ,2017-06-13,1.4700,1.4700,False,1.4700,1.4700,reg,1400
WMGIZ,2017-06-14,1.5025,1.5025,False,1.4901,1.4901,reg,1000
WMGIZ,2017-06-15,1.5272,1.5272,False,1.5272,1.5272,reg,665
WMGIZ,2017-06-16,1.5159,1.5499,False,1.5159,1.5499,reg,1133
WMGIZ,2017-06-19,1.4000,1.5000,False,1.4000,1.4900,reg,32894
WMGIZ,2017-06-20,1.5000,1.5000,False,1.4500,1.4500,reg,490
WMGIZ,2017-06-21,1.4500,1.4900,False,1.3000,1.4422,reg,11424
WMGIZ,2017-06-22,1.4000,1.4580,False,1.3240,1.3240,reg,4400
WMGIZ,2017-06-23,1.4000,1.4000,False,1.4000,1.4000,reg,21
WMGIZ,2017-06-26,1.4600,1.4600,False,1.4100,1.4100,reg,6315
WMGIZ,2017-06-27,1.4622,1.4891,False,1.4000,1.4000,reg,1156
WMGIZ,2017-06-28,1.4622,1.4622,False,1.4622,1.4622,reg,1
WMGIZ,2017-06-29,1.4600,1.4600,False,1.4500,1.4500,reg,810
WMGIZ,2017-06-30,1.4600,1.4600,False,1.4600,1.4600,reg,0
WMGIZ,2017-07-05,1.5000,1.5002,False,1.5000,1.5001,reg,4100
WMGIZ,2017-07-06,1.4600,1.5001,False,1.4600,1.5000,reg,4100
WMGIZ,2017-07-07,1.4600,1.4600,False,1.4600,1.4600,reg,0
WMGIZ,2017-07-10,1.4600,1.4600,False,1.4600,1.4600,reg,8
WMGIZ,2017-07-11,1.4600,1.4600,False,1.4600,1.4600,reg,0
WMGIZ,2017-07-12,1.5000,1.5000,False,1.5000,1.5000,reg,632
WMGIZ,2017-07-13,1.5000,1.5000,False,1.5000,1.5000,reg,0
WMGIZ,2017-07-14,1.5000,1.5000,False,1.5000,1.5000,reg,30
WMGIZ,2017-07-17,1.4900,1.4900,False,1.4900,1.4900,reg,900
WMGIZ,2017-07-18,1.5000,1.5000,False,1.3600,1.3600,reg,2100
WMGIZ,2017-07-19,1.4222,1.4222,False,1.4222,1.4222,reg,122
WMGIZ,2017-07-20,1.4222,1.4222,False,1.4222,1.4222,reg,20
WMGIZ,2017-07-21,1.5000,1.5000,False,1.5000,1.5000,reg,171
WMGIZ,2017-07-24,1.5000,1.5000,False,1.5000,1.5000,reg,52
WMGIZ,2017-07-25,1.5000,1.5000,False,1.5000,1.5000,reg,0
WMGIZ,2017-07-26,1.5000,1.5000,False,1.5000,1.5000,reg,0
WMGIZ,2017-07-27,1.5000,1.5000,False,1.5000,1.5000,reg,0
WMGIZ,2017-07-28,1.5139,1.5139,False,1.5139,1.5139,reg,2010
WMGIZ,2017-07-31,1.5486,1.5486,False,1.5038,1.5038,reg,12300
