symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
LYL,2017-05-24,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-05-25,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-05-26,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-05-30,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-05-31,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-01,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-02,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-05,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-06,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-07,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-08,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-09,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-12,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-13,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-14,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-15,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-16,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-19,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-20,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-21,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-22,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-23,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-26,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-27,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-28,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-29,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-06-30,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-07-05,7.3900,7.3900,True,7.3900,7.3900,reg,0
LYL,2017-07-06,7.3900,7.3900,True,7.3900,7.3900,reg,0
