symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
VGIT,2017-07-10,63.2587,63.3274,False,63.2391,63.2882,reg,776164
VGIT,2017-07-11,63.3569,63.3569,False,63.2391,63.2685,reg,104877
VGIT,2017-07-12,63.4551,63.5828,False,63.4158,63.4747,reg,96124
VGIT,2017-07-13,63.4453,63.4747,False,63.3471,63.4158,reg,243184
VGIT,2017-07-14,63.5042,63.6220,False,63.4846,63.6220,reg,127637
VGIT,2017-07-17,63.5631,63.6024,False,63.4747,63.5042,reg,134522
VGIT,2017-07-18,63.6711,63.7094,False,63.6319,63.6930,reg,869569
VGIT,2017-07-19,63.6711,63.7301,False,63.6319,63.6711,reg,137456
VGIT,2017-07-20,63.6613,63.7301,False,63.6417,63.7301,reg,99126
VGIT,2017-07-21,63.7693,63.7909,False,63.7105,63.7301,reg,74015
VGIT,2017-07-24,63.6908,63.7497,False,63.6515,63.7301,reg,84762
VGIT,2017-07-25,63.4846,63.6417,False,63.4551,63.5435,reg,125255
VGIT,2017-07-26,63.6417,63.7104,False,63.4649,63.4944,reg,89853
VGIT,2017-07-27,63.6122,63.6319,False,63.5283,63.5729,reg,50156
VGIT,2017-07-28,63.7006,63.7104,False,63.5140,63.6122,reg,92957
VGIT,2017-07-31,63.6613,63.7191,False,63.5926,63.6220,reg,89949
VGIT,2017-08-01,63.7557,63.7950,False,63.6043,63.6082,reg,83628
VGIT,2017-08-02,63.7262,63.7950,False,63.6967,63.6967,reg,70946
VGIT,2017-08-03,63.8835,63.8835,False,63.7655,63.7950,reg,135104
VGIT,2017-08-04,63.7465,63.7655,False,63.6770,63.7557,reg,55232
VGIT,2017-08-07,63.7459,63.7852,False,63.7164,63.7360,reg,76846
VGIT,2017-08-08,63.7360,63.8049,False,63.6672,63.7557,reg,63210
VGIT,2017-08-09,63.8147,63.8934,False,63.8000,63.8835,reg,82252
VGIT,2017-08-10,63.9622,64.1343,False,63.8442,63.8540,reg,88490
VGIT,2017-08-11,64.0409,64.0507,False,63.9264,63.9425,reg,60432
VGIT,2017-08-14,63.9130,63.9917,False,63.8835,63.9622,reg,85683
VGIT,2017-08-15,63.7852,63.8441,False,63.7655,63.7655,reg,97456
VGIT,2017-08-16,63.8934,63.9524,False,63.7444,63.7459,reg,85289
VGIT,2017-08-17,64.0114,64.0310,False,63.8737,63.8737,reg,70408
VGIT,2017-08-18,63.9917,64.1097,False,63.9425,64.0704,reg,87846
