symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
AQMS,2017-09-01,7.160000,7.590000,False,7.100000,7.440000,reg,102433
AQMS,2017-09-05,6.500000,7.240000,False,6.360000,7.130000,reg,241931
AQMS,2017-09-06,6.360000,6.680000,False,6.300000,6.470000,reg,207173
AQMS,2017-09-07,5.670000,6.493200,False,5.430000,6.360000,reg,468281
AQMS,2017-09-08,5.720000,5.879900,False,5.580000,5.680000,reg,291172
AQMS,2017-09-11,6.380000,6.720000,False,5.820000,5.820000,reg,399715
AQMS,2017-09-12,6.600000,7.150000,False,6.200000,6.450000,reg,503529
AQMS,2017-09-13,6.560000,7.060000,False,6.520000,6.600000,reg,235901
AQMS,2017-09-14,6.510000,6.920000,False,6.480000,6.580000,reg,187849
AQMS,2017-09-15,6.880000,7.030000,False,6.500000,6.580000,reg,326804
AQMS,2017-09-18,6.540000,7.060000,False,6.520000,6.980000,reg,134888
AQMS,2017-09-19,6.380000,6.840000,False,6.290000,6.550000,reg,261903
AQMS,2017-09-20,5.970000,6.620000,False,5.940000,6.310000,reg,332601
AQMS,2017-09-21,5.600000,6.000000,False,5.540000,5.950000,reg,241568
AQMS,2017-09-22,5.490000,5.790000,False,5.450000,5.600000,reg,237041
AQMS,2017-09-25,5.600000,5.890000,False,5.490000,5.510000,reg,230767
AQMS,2017-09-26,5.820000,6.400000,False,5.610000,5.670000,reg,399902
AQMS,2017-09-27,6.050000,6.141000,False,5.820000,5.860000,reg,340310
AQMS,2017-09-28,7.150000,8.170000,False,6.850000,7.100000,reg,2094755
AQMS,2017-09-29,6.850000,7.310000,False,6.632800,7.150000,reg,387705
AQMS,2017-10-02,6.450000,6.929200,False,6.160000,6.870000,reg,420644
AQMS,2017-10-03,6.460000,6.690000,False,6.355000,6.470000,reg,364356
AQMS,2017-10-04,6.790000,6.900000,False,6.360000,6.460000,reg,367354
AQMS,2017-10-05,6.820000,6.900000,False,6.680000,6.860000,reg,205933
AQMS,2017-10-06,6.910000,7.160000,False,6.710000,6.870000,reg,254443
AQMS,2017-10-09,6.830000,7.140000,False,6.750000,6.920000,reg,241915
AQMS,2017-10-10,6.420000,6.940000,False,6.380000,6.860000,reg,194470
AQMS,2017-10-11,6.270000,6.520000,False,6.210000,6.420000,reg,213061
AQMS,2017-10-12,6.410000,6.430000,False,6.161000,6.270000,reg,106567
AQMS,2017-10-13,5.780000,6.560000,False,5.700000,6.560000,reg,294745
AQMS,2017-10-16,5.310000,5.800000,False,5.110100,5.800000,reg,418228
AQMS,2017-10-17,5.280000,5.330000,False,5.020000,5.310000,reg,395519
AQMS,2017-10-18,5.130000,5.420000,False,5.070000,5.300000,reg,207130
AQMS,2017-10-19,5.100000,5.180000,False,4.510000,5.000000,reg,453286
AQMS,2017-10-20,5.370000,5.510000,False,5.055000,5.160000,reg,208099
AQMS,2017-10-23,4.410000,5.400000,False,4.360000,5.390000,reg,647901
AQMS,2017-10-24,4.010000,4.559000,False,3.940100,4.430000,reg,735301
AQMS,2017-10-25,3.990000,4.194000,False,3.800000,4.000000,reg,372107
AQMS,2017-10-26,3.970000,4.030000,False,3.720000,3.980000,reg,486818
AQMS,2017-10-27,3.770000,3.980000,False,3.700000,3.970000,reg,241322
AQMS,2017-10-30,3.650000,3.789000,False,3.530000,3.720000,reg,327695
AQMS,2017-10-31,3.980000,4.130000,False,3.620000,3.640000,reg,350988
AQMS,2017-11-01,3.830000,4.110000,False,3.800000,4.110000,reg,204891
AQMS,2017-11-02,3.820000,3.920000,False,3.700000,3.860000,reg,120918
AQMS,2017-11-03,3.740000,3.860000,False,3.660000,3.730000,reg,221092
AQMS,2017-11-06,3.840000,3.900000,False,3.620000,3.680000,reg,233067
AQMS,2017-11-07,3.840000,3.920000,False,3.750000,3.870000,reg,164695
AQMS,2017-11-08,3.960000,4.300000,False,3.840000,3.850000,reg,378652
AQMS,2017-11-09,3.790000,4.120000,False,3.731000,3.990000,reg,251910
AQMS,2017-11-10,3.710000,4.070000,False,3.620000,3.700000,reg,382981
AQMS,2017-11-13,3.580000,3.740000,False,3.450000,3.680000,reg,286834
AQMS,2017-11-14,3.000000,3.570000,False,2.980000,3.500000,reg,491152
AQMS,2017-11-15,2.920000,3.110000,False,2.900000,3.030000,reg,578412
AQMS,2017-11-16,3.040000,3.100000,False,2.920000,2.920000,reg,520065
AQMS,2017-11-17,3.250000,3.335000,False,3.020000,3.020000,reg,437938
AQMS,2017-11-20,3.360000,3.560000,False,3.250000,3.290000,reg,309762
AQMS,2017-11-21,3.310000,3.460000,False,3.270000,3.450000,reg,223982
AQMS,2017-11-22,3.220000,3.350000,False,3.160000,3.350000,reg,213371
AQMS,2017-11-24,3.060000,3.210000,False,3.020000,3.210000,reg,133786
AQMS,2017-11-27,4.020000,4.110000,False,3.090100,3.120000,reg,805009
AQMS,2017-11-28,3.800000,4.280000,False,3.460200,4.090000,reg,523128
AQMS,2017-11-29,3.420000,3.819900,False,3.390000,3.760000,reg,253751
AQMS,2017-11-30,3.250000,3.489200,False,3.200900,3.450000,reg,191903
AQMS,2017-12-01,2.950000,3.200000,False,2.900900,3.020000,reg,526256
AQMS,2017-12-04,3.060000,3.290000,False,3.010000,3.060000,reg,298955
AQMS,2017-12-05,2.990000,3.095300,False,2.930000,3.050000,reg,201312
AQMS,2017-12-06,2.800000,3.020000,False,2.610000,3.000000,reg,308283
AQMS,2017-12-07,2.630000,2.900000,False,2.580000,2.790000,reg,288330
AQMS,2017-12-08,1.980000,2.100000,False,1.960000,2.100000,reg,4057064
AQMS,2017-12-11,1.880000,2.070000,False,1.840000,2.020000,reg,1416187
AQMS,2017-12-12,2.000000,2.040000,False,1.880000,1.880000,reg,1308330
AQMS,2017-12-13,2.040000,2.110000,False,1.970000,2.040000,reg,1111601
AQMS,2017-12-14,1.950000,2.080000,False,1.900000,2.040000,reg,811334
AQMS,2017-12-15,1.990000,2.060000,False,1.940000,1.980000,reg,523147
